time,alt,bias_x,bias_y,dop,h_acc,height,lat,lon,time_acc,v_acc,vel_acc,vel_h,vel_x,vel_y,vel_z,x,y,yaw,yaw_acc,z
1532706804.760712,32145.5,-1.0726982107795393,1.6574142505177811,1.21,679.0,78.209,49.402127050000004,2.79495165,3.0000000000000004e-09,995.0,0.10650000000000001,0.0205,0.008,-0.0115,0.0115,-276.06989812214476,328.26785976483694,0.7989293520223099,0.176863899681934,4.67288170251372
1532706804.8403358,32149.625,-1.0726982107795393,1.6574142505177811,1.2025,679.0,78.21325,49.4021270375,2.7949516875,3.0000000000000004e-09,995.0,0.109375,0.021625000000000002,0.012,-0.010875000000000001,0.011875,-276.06717655819466,328.2664696103341,0.7989293520223099,0.17686963745184991,4.677131891854938
1532706804.922451,32153.75,-1.0726982107795393,1.6574142505177811,1.1949999999999998,679.0,78.2175,49.402127025,2.7949517249999998,3.0000000000000004e-09,995.0,0.11225,0.02275,0.016,-0.01025,0.01225,-276.0644549942445,328.26507945583137,0.7989293520223099,0.17687537522176586,4.681382081196155
1532706804.997625,32157.875,-1.0726982107795393,1.6574142505177811,1.1875,679.0,78.22175,49.4021270125,2.7949517624999998,3.0000000000000004e-09,995.0,0.115125,0.023875,0.02,-0.009625000000000002,0.012625,-276.06173343029434,328.26368930132855,0.7989293520223099,0.17688111299168177,4.685632270537372
1532706805.081076,32168.85714285714,-1.0726982107795393,1.6574142505177811,1.18,678.8571428571429,78.23271428571428,49.40212697142857,2.794951857142857,3.0000000000000004e-09,994.8571428571429,0.1152857142857143,0.023571428571428573,0.018571428571428572,-0.007000000000000001,0.014285714285714287,-276.0548647848549,328.25912160118975,0.7989293520223099,0.17689231114882895,4.696597088503722
1532706805.16041,32175.714285714286,-1.0726982107795393,1.6574142505177811,1.18,678.7142857142857,78.23942857142858,49.402126942857144,2.794951914285714,3.0000000000000004e-09,994.7142857142857,0.11257142857142857,0.022142857142857145,0.013142857142857144,-0.005,0.015571428571428573,-276.05071770336565,328.25594405555375,0.7989293520223099,0.1768977715360602,4.703311717128855
1532706805.239614,32182.571428571428,-1.0726982107795393,1.6574142505177811,1.18,678.5714285714286,78.24614285714286,49.40212691428572,2.794951971428571,3.0000000000000004e-09,994.5714285714286,0.10985714285714286,0.020714285714285713,0.007714285714285715,-0.002999999999999999,0.01685714285714286,-276.04657062187636,328.25276650991776,0.7989293520223099,0.17690323192329144,4.710026345753988
1532706805.319741,32189.428571428572,-1.0726982107795393,1.6574142505177811,1.18,678.4285714285714,78.25285714285714,49.40212688571428,2.7949520285714287,3.0000000000000004e-09,994.4285714285714,0.10714285714285715,0.019285714285714288,0.0022857142857142868,-0.0009999999999999992,0.01814285714285714,-276.0424235403871,328.24958896428177,0.7989293520223099,0.17690869231052267,4.716740974379121
1532706805.399049,32196.285714285714,-1.0726982107795393,1.6574142505177811,1.18,678.2857142857143,78.25957142857142,49.402126857142854,2.7949520857142858,3.0000000000000004e-09,994.2857142857143,0.10442857142857144,0.017857142857142856,-0.0031428571428571417,0.0010000000000000009,0.019428571428571427,-276.0382764588978,328.2464114186458,0.7989293520223099,0.1769141526977539,4.723455603004254
1532706805.480212,32203.14285714286,-1.0726982107795393,1.6574142505177811,1.18,678.1428571428571,78.26628571428571,49.402126828571426,2.794952142857143,3.0000000000000004e-09,994.1428571428571,0.10171428571428572,0.016428571428571428,-0.00857142857142857,0.0030000000000000027,0.020714285714285713,-276.0341293774086,328.2432338730098,0.7989293520223099,0.17691961308498516,4.730170231629387
1532706805.561241,32213.428571428572,-1.0726982107795393,1.6574142505177811,1.18,677.8571428571429,78.27642857142857,49.40212678571428,2.7949522428571427,3.0000000000000004e-09,993.8571428571429,0.098,0.015142857142857142,-0.011428571428571429,0.006571428571428572,0.020999999999999998,-276.02687187530205,328.23846750603485,0.7989293520223099,0.17693018479359723,4.740313647854736
1532706805.6381052,32216.85714285714,-1.0726982107795393,1.6574142505177811,1.18,677.7142857142857,78.27985714285714,49.40212677142857,2.794952285714286,3.0000000000000004e-09,993.7142857142857,0.097,0.015285714285714286,-0.008857142857142857,0.008142857142857143,0.02,-276.02376145468475,328.2368786846959,0.7989293520223099,0.17693529611497807,4.743742435454952
1532706805.7214859,32220.285714285714,-1.0726982107795393,1.6574142505177811,1.18,677.5714285714286,78.28328571428571,49.40212675714285,2.7949523285714286,3.0000000000000004e-09,993.5714285714286,0.096,0.015428571428571429,-0.006285714285714285,0.009714285714285713,0.019,-276.0206510340675,328.23528986335697,0.7989293520223099,0.17694040743635892,4.747171223055168
1532706805.798973,32223.714285714286,-1.0726982107795393,1.6574142505177811,1.18,677.4285714285714,78.28671428571428,49.40212674285714,2.7949523714285713,3.0000000000000004e-09,993.4285714285714,0.095,0.015571428571428571,-0.0037142857142857134,0.011285714285714284,0.018,-276.0175406134502,328.2337010420181,0.7989293520223099,0.17694551875773976,4.7506000106553845
1532706805.8802161,32227.14285714286,-1.0726982107795393,1.6574142505177811,1.18,677.2857142857143,78.29014285714285,49.402126728571425,2.794952414285714,3.0000000000000004e-09,993.2857142857143,0.094,0.015714285714285715,-0.0011428571428571416,0.012857142857142855,0.017,-276.01443019283295,328.23211222067914,0.7989293520223099,0.1769506300791206,4.7540287982556
1532706805.961387,32230.571428571428,-1.0726982107795393,1.6574142505177811,1.18,677.1428571428571,78.29357142857143,49.402126714285714,2.7949524571428572,3.0000000000000004e-09,993.1428571428571,0.093,0.015857142857142858,0.00142857142857143,0.01442857142857143,0.016,-276.01131977221564,328.2305233993402,0.7989293520223099,0.17695574140050144,4.757457585855817
